distance,surge_multiplier,hour,day_of_week,is_weekend,is_rush_hour,is_late_night,is_premium_tier,is_shared,is_uber,sin_hour,cos_hour,sin_day,cos_day,price
2.83,1.0,20,2,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,16.5
2.66,1.0,20,1,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,29.5
5.16,1.0,14,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,26.0
1.22,1.0,11,1,0,0,0,0,1,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,6.5
2.32,1.0,16,0,0,1,0,1,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,30.5
1.89,1.0,18,1,0,1,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,8.0
2.13,1.0,0,3,0,0,1,1,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,22.5
2.98,1.0,5,0,0,0,0,0,0,1,0.9659258262890683,0.25881904510252074,0.0,1.0,11.0
0.66,1.25,16,1,0,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,19.5
0.49,1.0,21,0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,9.5
2.1,1.25,22,2,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,16.5
4.72,1.0,2,1,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,13.0
2.62,1.0,12,2,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17.0
0.73,1.0,5,0,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,3.0
1.57,1.0,20,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.0
1.8,1.0,0,1,0,0,1,1,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,28.0
0.72,1.0,8,3,0,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,16.0
3.01,1.0,12,2,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,10.5
3.3,1.0,9,2,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,10.5
1.24,1.0,15,0,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,27.5
2.48,1.0,1,1,0,0,1,0,1,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,8.0
1.22,1.0,12,5,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.5
2.46,1.0,3,3,0,0,1,1,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,15.0
4.44,1.0,13,5,1,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,20.5
1.34,1.0,22,6,1,0,0,1,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,26.5
1.23,1.0,3,5,1,0,1,0,1,0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,5.0
0.7,1.0,15,0,0,0,0,0,1,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7.0
2.85,1.0,6,0,0,0,0,1,0,1,1.0,6.123233995736766e-17,0.0,1.0,36.0
2.61,1.0,19,6,1,1,0,1,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,17.0
2.06,1.0,15,6,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,10.5
3.09,1.0,7,3,0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3.5
0.91,1.0,13,6,1,0,0,0,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,8.0
3.04,1.0,16,5,1,1,0,0,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,8.0
3.41,1.0,1,1,0,0,1,1,0,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,35.0
2.25,1.0,9,0,0,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,19.5
2.8,1.0,7,1,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9.5
1.35,1.0,16,5,1,1,0,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,27.5
1.35,1.0,23,6,1,0,1,1,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,16.5
2.61,1.0,21,0,0,0,0,0,1,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,9.0
4.72,1.0,19,6,1,1,0,1,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,21.5
2.96,1.0,23,0,0,0,1,1,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,22.5
1.44,1.0,3,4,0,0,1,1,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,26.5
2.32,1.0,22,3,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,10.5
3.05,1.0,13,1,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,30.5
4.66,1.0,7,4,0,1,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,13.5
4.6,2.0,9,2,0,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,80.0
1.34,1.0,13,2,0,0,0,0,1,1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,6.5
4.86,1.0,5,1,0,0,0,0,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,14.0
3.16,2.0,6,6,1,0,0,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,38.0
3.41,1.0,0,1,0,0,1,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,38.5
4.48,1.0,2,4,0,0,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,43.0
2.87,1.0,4,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,16.5
4.53,1.0,1,3,0,0,1,0,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7.0
4.77,1.75,21,4,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,45.5
1.5,1.0,6,6,1,0,0,1,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,12.0
0.56,1.0,12,4,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,10.5
3.22,1.0,12,4,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,18.5
2.82,1.0,1,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,16.5
2.98,1.0,18,1,0,1,0,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,34.0
2.12,1.0,5,0,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,7.0
2.79,1.0,23,0,0,0,1,1,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,25.0
2.29,1.0,18,2,0,1,0,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,23.0
1.35,1.0,0,3,0,0,1,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,8.0
1.19,1.0,0,5,1,0,1,0,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,5.5
3.09,1.0,23,6,1,0,1,1,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,25.0
0.72,1.0,20,1,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7.5
0.39,1.0,14,6,1,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,16.0
1.23,1.0,7,5,1,1,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,7.0
1.35,1.0,13,0,0,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,9.5
2.2,1.0,11,1,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,25.0
1.74,1.0,22,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,16.5
1.39,1.0,11,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,8.0
1.62,1.0,15,6,1,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,14.0
3.44,1.0,13,6,1,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,34.0
1.53,1.0,20,3,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.5
0.63,1.0,18,3,0,1,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,10.5
2.46,1.0,13,3,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,30.5
0.55,1.0,9,4,0,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,16.5
4.57,1.0,20,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,16.0
2.15,1.0,11,1,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,16.5
3.16,1.0,15,6,1,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,34.5
0.61,1.25,18,5,1,1,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.5
0.99,1.0,17,5,1,1,0,1,0,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,16.5
0.65,1.0,1,3,0,0,1,0,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,5.0
2.84,1.0,0,2,0,0,1,1,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,28.5
1.21,1.0,1,5,1,0,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,10.5
2.0,1.0,15,1,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,32.5
2.73,1.0,7,5,1,1,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,22.5
1.78,1.0,13,3,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,11.0
3.42,1.0,18,1,0,1,0,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,20.5
1.1,1.0,7,4,0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,3.0
2.37,1.0,15,2,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,16.5
0.99,1.0,14,2,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,26.5
2.14,1.0,8,6,1,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,13.5
2.2,1.0,8,4,0,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,18.5
1.23,1.0,5,5,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,7.0
3.01,1.0,14,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.0
2.42,1.0,4,5,1,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7.0
2.42,1.0,23,0,0,0,1,0,1,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,7.0
2.86,1.0,10,1,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,31.5
3.05,1.0,4,0,0,0,1,1,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,26.5
2.91,1.0,14,4,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,16.5
1.36,1.0,4,1,0,0,1,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,13.5
2.3,1.0,3,0,0,0,1,1,0,1,0.7071067811865475,0.7071067811865476,0.0,1.0,18.5
3.07,1.0,15,4,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,19.5
2.5,1.0,2,3,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,13.0
4.55,1.0,8,4,0,1,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,22.5
1.74,1.0,19,3,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,13.5
2.83,1.0,17,6,1,1,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,19.5
0.91,1.0,19,0,0,1,0,0,1,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,7.0
2.17,1.0,20,4,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,14.0
0.55,1.0,22,5,1,0,0,1,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,15.0
1.89,1.0,8,4,0,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,15.0
0.62,1.0,10,0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,16.0
1.39,1.0,19,3,0,1,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,5.0
3.39,1.0,5,3,0,0,0,0,1,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,10.0
0.56,1.0,4,1,0,0,1,1,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,26.0
2.7,1.5,6,1,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,47.5
1.35,1.0,4,3,0,0,1,1,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,27.0
2.13,1.0,18,5,1,1,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9.0
4.47,1.0,17,6,1,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,9.0
1.93,1.0,23,4,0,0,1,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,30.0
1.01,1.0,16,2,0,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.0
2.37,1.0,21,4,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,9.5
0.73,1.0,3,4,0,0,1,0,0,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,7.0
1.57,1.0,23,3,0,0,1,0,1,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,7.0
3.26,1.0,21,6,1,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,27.5
4.4,1.0,3,4,0,0,1,1,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,29.0
1.42,1.0,3,4,0,0,1,1,0,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,13.5
0.47,1.0,4,4,0,0,1,1,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,16.0
1.13,1.0,23,4,0,0,1,0,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,5.0
2.57,1.0,12,2,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,13.5
0.76,1.0,7,5,1,1,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,10.5
2.67,1.0,21,5,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,17.0
1.56,1.0,23,6,1,0,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,7.5
1.23,1.0,20,6,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.0
2.63,1.0,5,4,0,0,0,0,1,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,8.5
1.72,1.0,13,3,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,19.5
2.66,1.0,16,4,0,1,0,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,9.5
2.72,1.0,16,3,0,1,0,0,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8.5
0.62,1.0,17,2,0,1,0,1,0,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,10.5
2.8,1.0,11,6,1,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,17.0
3.19,1.0,19,2,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,9.0
2.12,1.0,3,1,0,0,1,1,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,22.5
2.61,1.0,7,5,1,1,0,1,0,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,21.0
0.55,1.0,23,0,0,0,1,1,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,16.0
0.55,1.0,0,3,0,0,1,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,7.0
4.72,1.0,20,2,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,13.0
5.56,1.0,11,6,1,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,50.5
2.1,1.0,12,2,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,19.5
0.66,1.0,2,5,1,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,10.5
2.37,1.0,6,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,16.5
4.08,1.0,16,1,0,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,13.5
1.34,1.0,13,3,0,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,8.0
0.51,1.0,0,2,0,0,1,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,10.5
1.25,1.0,4,6,1,0,1,1,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,26.5
0.97,1.0,9,1,0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5.0
3.17,1.0,15,3,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,13.5
1.47,1.0,22,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,10.5
0.72,1.0,17,6,1,1,0,1,0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,15.0
1.14,1.0,6,1,0,0,0,0,0,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9.5
3.19,1.25,13,5,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,19.5
2.73,1.0,20,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,22.5
1.64,1.0,0,5,1,0,1,1,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,25.0
2.12,1.0,9,0,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,16.5
3.46,1.0,0,3,0,0,1,1,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,22.5
4.52,1.0,2,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,13.5
1.93,1.0,7,1,0,1,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9.0
1.04,1.0,6,5,1,0,0,0,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,8.5
1.46,1.0,2,3,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10.5
0.39,1.0,4,5,1,0,1,1,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,9.5
1.12,1.0,16,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,5.0
2.04,1.0,2,5,1,0,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,27.0
4.31,1.0,16,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,10.5
3.44,1.0,14,5,1,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.0
2.29,1.0,17,6,1,1,0,1,0,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,22.5
1.04,1.0,0,4,0,0,1,1,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,26.0
4.32,1.0,18,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,22.5
2.62,1.0,0,5,1,0,1,0,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,9.0
3.04,1.0,8,4,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,8.5
1.22,1.0,11,5,1,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,11.0
2.49,1.0,17,0,0,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.0
1.92,1.0,21,4,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,17.0
2.86,1.0,20,4,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20.5
1.94,1.0,8,0,0,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,17.0
2.27,1.0,22,4,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,31.0
2.43,1.5,22,4,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,22.5
1.61,1.0,20,1,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,18.5
3.41,1.0,6,3,0,0,0,1,0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,19.5
2.31,1.0,16,6,1,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,32.5
1.21,1.0,14,6,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,7.0
2.43,1.0,18,1,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9.0
3.05,1.0,7,3,0,1,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,32.5
2.36,1.0,0,5,1,0,1,0,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,5.0
0.72,1.0,2,4,0,0,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,19.5
2.86,1.0,3,0,0,0,1,0,0,1,0.7071067811865475,0.7071067811865476,0.0,1.0,9.5
0.55,1.0,5,6,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,7.5
0.99,1.0,4,1,0,0,1,0,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,6.5
1.35,1.0,4,3,0,0,1,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,16.5
1.37,1.0,16,5,1,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,19.5
2.72,1.0,12,6,1,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,32.5
1.01,1.0,1,1,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,7.0
1.02,1.0,1,5,1,0,1,1,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,13.5
1.64,1.0,20,2,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8.0
1.34,1.0,2,1,0,0,1,1,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,14.5
0.39,1.0,2,6,1,0,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,27.0
2.3,1.0,9,2,0,1,0,1,0,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,22.0
1.61,1.0,18,3,0,1,0,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,16.0
1.64,1.0,6,0,0,0,0,1,0,1,1.0,6.123233995736766e-17,0.0,1.0,25.0
2.58,1.0,3,4,0,0,1,1,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,21.5
1.24,1.0,22,5,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,11.0
3.27,1.0,3,3,0,0,1,1,0,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,38.5
0.54,1.0,23,0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,7.0
2.2,1.0,11,1,0,0,0,0,1,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,8.0
2.66,1.0,21,1,0,0,0,0,1,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,9.5
3.04,1.0,8,6,1,1,0,1,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,33.0
1.64,1.0,8,1,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.5
3.13,1.0,20,1,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,16.5
2.96,1.0,1,2,0,0,1,1,0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,36.5
2.66,1.0,19,3,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,11.5
2.74,1.0,19,0,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,16.5
